strategy_id,entry_bar,entry_ts_ms,entry_time,entry_price,exit_bar,exit_ts_ms,exit_time,exit_price,exit_reason,stop_loss,take_profit,fees_paid,return_pct,capital_before,capital_after
bot01_mean_reversion,31516,1765635900000,2025-12-13 14:25:00+00:00,90011.9835,31518,1765636500000,2025-12-13 14:35:00+00:00,90139.43766715903,take_profit,89858.23503393745,90184.5299321251,0.39048504519959115,0.04145529077453984,780.8082472345408,975.8959476421057
bot01_mean_reversion,33272,1766165400000,2025-12-19 17:30:00+00:00,87053.855175,33288,1766170200000,2025-12-19 18:50:00+00:00,87255.09063,signal,86503.48876187259,88024.07247625483,0.39061392885524204,0.13093086359113015,780.7167581136846,975.9560627011787
bot01_mean_reversion,33655,1766280900000,2025-12-21 01:35:00+00:00,88162.06900499998,33659,1766282100000,2025-12-21 01:55:00+00:00,88001.41272899466,stop_loss,88045.43544671802,88263.15910656395,0.3898318958526609,-0.28204611296066784,780.764850160943,975.2108927900557
bot01_mean_reversion,34149,1766430000000,2025-12-22 19:00:00+00:00,88834.81520999999,34155,1766431800000,2025-12-22 19:30:00+00:00,88452.20287945676,stop_loss,88496.45110500926,89378.35778998148,0.3890501066071089,-0.5302701787684377,780.1687142320445,973.9826343530931
bot01_mean_reversion,34528,1766544000000,2025-12-24 02:40:00+00:00,87143.40993,34532,1766545200000,2025-12-24 03:00:00+00:00,86869.1866412554,stop_loss,86912.64296273676,87474.2940745265,0.3887858835818324,-0.4143657858648445,779.1861074824744,972.981474836977
bot01_mean_reversion,34882,1766650800000,2025-12-25 08:20:00+00:00,87400.43837999999,34889,1766652900000,2025-12-25 08:55:00+00:00,87518.16394000703,take_profit,87254.16754376836,87561.94491246325,0.3892598464321747,0.0345620647069295,778.3851798695816,972.8540677828962
bot01_mean_reversion,35026,1766694300000,2025-12-25 20:25:00+00:00,87803.869995,35035,1766697000000,2025-12-25 21:10:00+00:00,87945.995005,signal,87639.46148745908,88001.04702508188,0.3892616862292986,0.06170458659521037,778.283254226317,972.7794360263636
bot01_mean_reversion,36176,1767041100000,2025-12-29 20:45:00+00:00,87178.817625,36181,1767042600000,2025-12-29 21:10:00+00:00,87317.20955500001,signal,86960.2358202439,87485.27835951219,0.38922575723138025,0.058586158698224755,778.2235488210908,972.6987489771723
bot01_mean_reversion,37245,1767363300000,2026-01-02 14:15:00+00:00,88866.21089999999,37248,1767364200000,2026-01-02 14:30:00+00:00,88597.56431668374,stop_loss,88641.88525931339,89181.62948137322,0.3882974454626176,-0.40200222786018447,778.1589991817378,971.7229371532538
bot01_mean_reversion,38616,1767776700000,2026-01-07 09:05:00+00:00,92575.48461,38617,1767777000000,2026-01-07 09:10:00+00:00,92359.77834421374,stop_loss,92405.98133488117,92775.69733023766,0.38804244891111994,-0.3327728128329933,777.378349722603,970.8825133415917
bot01_mean_reversion,39581,1768067700000,2026-01-10 17:55:00+00:00,90593.91432,39583,1768068300000,2026-01-10 18:05:00+00:00,90461.89048503208,stop_loss,90507.1440570606,90631.63188587879,0.38787613555585343,-0.2455857295966565,776.7060106732733,970.2119439279209
bot01_mean_reversion,40112,1768227600000,2026-01-12 14:20:00+00:00,90268.061475,40114,1768228200000,2026-01-12 14:30:00+00:00,90513.08051406319,take_profit,90055.24515304492,90558.35969391014,0.38841690728336764,0.17116348354497912,776.1695551423367,970.3496991216223
bot01_mean_reversion,41398,1768615500000,2026-01-17 02:05:00+00:00,95338.98567,41404,1768617300000,2026-01-17 02:35:00+00:00,95174.27707025957,stop_loss,95221.8880142667,95430.2439714666,0.387610867787346,-0.2725882544106616,776.2797592972978,969.6271463323562
bot01_mean_reversion,41638,1768687800000,2026-01-17 22:10:00+00:00,95233.362885,41643,1768689300000,2026-01-17 22:35:00+00:00,95090.17812759045,stop_loss,95137.74700109099,95281.81599781803,0.3873656549471648,-0.25020111473420636,775.701717065885,968.9485025208978
bot01_mean_reversion,42211,1768860600000,2026-01-19 22:10:00+00:00,92891.51254499999,42214,1768861500000,2026-01-19 22:25:00+00:00,93011.31424905284,take_profit,92738.71341468093,93057.84317063815,0.38763529095432114,0.028840514132893996,775.1588020167183,968.8105468764097
bot01_mean_reversion,42662,1768996500000,2026-01-21 11:55:00+00:00,88844.4,42664,1768997100000,2026-01-21 12:05:00+00:00,88593.6954671962,stop_loss,88638.01447443341,89123.9710511332,0.3867842380605364,-0.3819016485799749,775.0484375011278,967.8775440576969
bot01_mean_reversion,42969,1769089200000,2026-01-22 13:40:00+00:00,89662.99909499999,42973,1769090400000,2026-01-22 14:00:00+00:00,89398.41837393,stop_loss,89443.13994390196,89968.2901121961,0.38638680392603386,-0.39478842222180865,774.3020352461575,966.9205190655375
bot01_mean_reversion,43267,1769178900000,2026-01-23 14:35:00+00:00,88701.33850499999,43270,1769179800000,2026-01-23 14:50:00+00:00,89068.38915255504,take_profit,88429.04218731612,89112.94562536772,0.3873742565407315,0.31339127806603534,773.5364152524301,967.3325778273264
bot01_mean_reversion,43525,1769256600000,2026-01-24 12:10:00+00:00,89587.78150499999,43530,1769258100000,2026-01-24 12:35:00+00:00,89471.91929161148,stop_loss,89516.6776304267,89595.67473914659,0.38648960817180683,-0.2291988139796319,773.8660622618611,966.6961317755963
bot01_mean_reversion,44910,1769674200000,2026-01-29 08:10:00+00:00,87991.463745,44913,1769675100000,2026-01-29 08:25:00+00:00,88188.51340300796,take_profit,87804.92014106657,88232.62971786689,0.38691764783874616,0.12371784713166366,773.356905420477,966.7417484826202
bot01_mean_reversion,45844,1769955900000,2026-02-01 14:25:00+00:00,77898.93,45845,1769956200000,2026-02-01 14:30:00+00:00,77570.17492724206,stop_loss,77608.97941695053,78362.04116609892,0.3856881834085544,-0.5216056853222186,773.3933987860962,965.5408926644145
